train_id,arrival_train_time,departuretime,train_station,train_line,train_type,distancetonext,durationofmovementinsec,dwell_timein_sec,civil speed limit,topspeedlimit
t001,04:57,05:00:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t001,05:00,05:03:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t001,05:04,05:07:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t001,05:07,05:10:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t001,05:11,05:14:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t001,05:14,05:17:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t001,05:18,05:21:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t001,05:21,05:24:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t001,05:25,05:28:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t001,05:28,05:31:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t001,05:32,05:35:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t001,05:35,05:47:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t001,05:48,05:51:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t001,05:51,05:54:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t001,05:55,05:58:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t001,05:58,06:01:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t001,06:02,06:05:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t001,06:05,06:08:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t001,06:09,06:12:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t001,06:12,06:15:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t001,06:16,06:19:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t001,06:19,06:22:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t001,06:23,06:26:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t001,06:26,06:29:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t001,06:30,06:33:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t001,06:33,06:36:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t001,06:37,06:40:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t001,06:40,06:43:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t001,06:44,06:47:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t001,06:47,06:50:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t001,06:51,06:54:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t001,06:54,06:57:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t002,05:07,05:10:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t002,05:10,05:13:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t002,05:14,05:17:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t002,05:17,05:20:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t002,05:21,05:24:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t002,05:24,05:27:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t002,05:28,05:31:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t002,05:31,05:34:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t002,05:35,05:38:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t002,05:38,05:41:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t002,05:42,05:45:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t002,05:45,05:57:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t002,05:58,06:01:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t002,06:01,06:04:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t002,06:05,06:08:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t002,06:08,06:11:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t002,06:12,06:15:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t002,06:15,06:18:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t002,06:19,06:22:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t002,06:22,06:25:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t002,06:26,06:29:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t002,06:29,06:32:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t002,06:33,06:36:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t002,06:36,06:39:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t002,06:40,06:43:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t002,06:43,06:46:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t002,06:47,06:50:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t002,06:50,06:53:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t002,06:54,06:57:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t002,06:57,07:00:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t002,07:01,07:04:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t002,07:04,07:07:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t003,05:17,05:20:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t003,05:20,05:23:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t003,05:24,05:27:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t003,05:27,05:30:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t003,05:31,05:34:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t003,05:34,05:37:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t003,05:38,05:41:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t003,05:41,05:44:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t003,05:45,05:48:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t003,05:48,05:51:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t003,05:52,05:55:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t003,05:55,06:07:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t003,06:08,06:11:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
t003,06:11,06:14:57,BHANDUP MAHAPALIKA,LINE4,METRO_6CAR,1039.865,180,30,45,20.8
t003,06:15,06:18:27,BHANDUP METRO,LINE4,METRO_6CAR,797.654,180,30,45,15.95
t003,06:18,06:21:57,SHANGRILLA,LINE4,METRO_6CAR,1454.303,180,30,45,29.09
t003,06:22,06:25:27,SONAPUR,LINE4,METRO_6CAR,1124.344,180,30,45,22.49
t003,06:25,06:28:57,MULUND FIRE STATION,LINE4,METRO_6CAR,1339.919,180,30,45,26.8
t003,06:29,06:32:27,MULUND NAKA,LINE4,METRO_6CAR,1212.231,180,30,45,24.24
t003,06:32,06:35:57,TEEN HAATH NAKA,LINE4,METRO_6CAR,784.465,180,30,45,15.69
t003,06:36,06:39:27,RTO THANE,LINE4,METRO_6CAR,964.956,180,30,45,19.3
t003,06:39,06:42:57,MAHAPALIIKAMARG,LINE4,METRO_6CAR,795.993,180,30,45,15.92
t003,06:43,06:46:27,CADBUARY JUNCTION ,LINE4,METRO_6CAR,824.707,180,30,45,16.49
t003,06:46,06:49:57,MAJIWADA,LINE4,METRO_6CAR,1445.707,180,30,45,28.91
t003,06:50,06:53:27,KAPURBAWDI,LINE4,METRO_6CAR,815.824,180,30,45,16.32
t003,06:53,06:56:57,MANPADA,LINE4,METRO_6CAR,758.992,180,30,45,15.18
t003,06:57,07:00:27,TIKUJI NI WADI,LINE4,METRO_6CAR,1226.694,180,30,45,24.53
t003,07:00,07:03:57,DONGARI PADA,LINE4,METRO_6CAR,1198.778,180,30,45,23.98
t003,07:04,07:07:27,VIJAYGARDEN ,LINE4,METRO_6CAR,1024.036,180,30,45,20.48
t003,07:07,07:10:57,KASARVADVALI ,LINE4,METRO_6CAR,1385.394,180,30,45,27.71
t003,07:11,07:14:27,GOWNIWADA ,LINE4,METRO_6CAR,1502.229,180,30,45,30.04
t003,07:14,07:17:57,GAIMUKH,LINE4,METRO_6CAR,,180,30,45,
t004,05:27,05:30:00,BHAKTI PARK METRO,LINE4,METRO_6CAR,1014.37,180,30,45,20.29
t004,05:30,05:33:30,WADALA TT,LINE4,METRO_6CAR,916.806,180,30,45,18.34
t004,05:34,05:37:00,ANIKNAGARBUSDEPOT,LINE4,METRO_6CAR,1651.48,180,30,45,33.03
t004,05:37,05:40:30,SIDDHARTHCOLONY,LINE4,METRO_6CAR,2421.413,180,30,45,48.43
t004,05:41,05:44:00,GARODIA NAGAR,LINE4,METRO_6CAR,1662.149,180,30,45,33.24
t004,05:44,05:47:30,PANT NAGAR,LINE4,METRO_6CAR,1148.172,180,30,45,22.96
t004,05:48,05:51:00,LAXMINAGAR,LINE4,METRO_6CAR,952.884,180,30,45,19.06
t004,05:51,05:54:30,SHREYAS CINEMA,LINE4,METRO_6CAR,745.313,180,30,45,14.91
t004,05:55,05:58:00,GODREJ COMPANY,LINE4,METRO_6CAR,709.649,180,30,45,14.19
t004,05:58,06:01:30,VIKHROLI METRO,LINE4,METRO_6CAR,1017.761,180,30,45,20.36
t004,06:02,06:05:00,SURYA NAGAR,LINE4,METRO_6CAR,973.585,180,30,45,19.47
t004,06:05,06:17:57,GANDHINGAR ,LINE4,METRO_6CAR,747.0,747,30,45,3.6
t004,06:18,06:21:27,NAVAL HOUSING,LINE4,METRO_6CAR,745.156,180,30,45,14.9
